id,titulo,corpo
81,Se você dirige em rodovias e ainda não sabe dessa lei corre risco de multa,"ALei do FarolnoBrasil, que obriga o uso dos faróis baixos durante o dia emrodovias, foi criada com o objetivo de aumentar a segurança no trânsito. Implementada em 2016, essa legislação foi estabelecida para reduzir acidentes e garantir maior visibilidade dos veículos, especialmente em estradas de alta velocidade. Os motoristas precisam estar cientes das diretrizes dessa lei para evitar sanções e contribuir para um tráfego mais seguro.
Inicialmente sujeita a controvérsias e ajustes, a Lei do Farol exige que os veículos utilizem faróis acesos em rodovias para aumentar a visibilidade e prevenir colisões em situações de baixa iluminação ou em locais onde a visibilidade é naturalmente reduzida. A norma visa também padronizar o comportamento dos condutores, promovendo uma prática que já é comum em muitos países ao redor do mundo.
Conforme estipulado pelalegislação, a obrigatoriedade do uso dos faróis baixos durante o dia é aplicável a todas as rodovias, incluindo as que cruzam áreas urbanas. Isso significa que, independentemente do clima ou da hora do dia, os faróis devem estar ligados quando o veículo estiver trafegando em uma rodovia. A medida se aplica a todos os tipos de veículos, desde carros de passeio até motocicletas e caminhões.
A legislação sofreu algumas alterações desde sua promulgação, especialmente em relação aos locais considerados como rodovias e os tipos de iluminação diurna que podem ser usados. Após alguns períodos de ajustes e questionamentos sobre a aplicabilidade em áreas urbanas, esclarecimentos foram feitos, deixando claro que a regra se aplica a qualquer via classificada oficialmente como rodovia.
A segurança foi a principal motivação para a implementação desta lei. Estudos mostram que a visibilidade dos veículos durante o dia é crucial para reduzir o risco de acidentes frontais e laterais. Em rodovias, onde a velocidade média é mais alta e as distâncias de parada são mais longas, a possibilidade de colisões é significativamente reduzida com o uso dos faróis acesos.
Além disso, a visibilidade aumentada oferece mais tempo de reação para motoristas que estão entrando na pista ou mudando de faixa, o que é vital para evitar colisões. Esse nível adicional de segurança é especialmente relevante em condições meteorológicas adversas, como chuva ou neblina, e em túneis ou sob arbustos densos ao longo da via.
Para evitar multas, os motoristas devem estar atentos e seguir as exigências da legislação ao pé da letra. Certifique-se de acender os faróis baixos ao entrar em uma rodovia, verificando antes se a condução está obedecendo à norma estabelecida. Também é aconselhável manter os faróis em boas condições, garantindo que não estejam queimados ou desalinhados.
As multas para os que infringem esta lei são classificadas como infração média, resultando em pontos na carteira de habilitação e penalidades financeiras. Portanto, é essencial que os motoristas entendam a legislação e façam da prática de ligar os faróis uma segunda natureza sempre que estiverem em uma rodovia.
Em resumo, aderir à Lei do Farol não apenas ajuda a evitar multas como também contribui para um ambiente de trânsito mais seguro e previsível. Considerando os benefícios para a segurança viária, manter os faróis acesos durante o dia é uma prática prudente e responsável para todos os condutores."
82,"Previsão do tempo para São Paulo neste domingo, 17","Como apontado pelaprevisão do tempo, ospaulistanosacordaram neste domingo, 17, sob um céu nublado, com temperaturas amenas e semexpectativa de chuva.
Esse padrão climatológico observado mantém-se desde junho, quando a cidade entrou em estado de alerta devido às baixas temperaturas. Durante este dia, os termômetros devem marcar mínimas de 13ºC e máximas de até 23ºC, acompanhados por índices de umidade em torno de 45%, refletindo a típica oscilação do inverno paulista.
A análise climática indica um cenário de ar seco e frio originado por uma massa polar que gradualmente perde força. Essa transição atmosférica promete uma ligeira elevação das temperaturas ao longo da próxima semana, contrastando o atual estado de alerta emitido pela Defesa Civil Municipal.
Desde o final de junho, as condições têm mostrado um padrão de frio persistente, inusual para esta época do ano na região.
Com as influências do ar polar diminuindo, as previsões meteorológicas sugerem uma mudança de padrão, comum nesta época do ano, com temperaturas elevando-se significativamente entre quarta-feira, 20, e sábado, 23.
Este fenômeno, conhecido como veranico, traz um aquecimento típico do inverno, quando as temperaturas atingem níveis visivelmente mais altos do que o esperado.
Durante este fenômeno, é esperado um aumento gradual da temperatura diária, que começará a ser mais perceptível a partir de segunda-feira, 18 de agosto.
Neste dia, a manhã ainda será marcada por uma leve sensação de frio com nuvens esparsas, mas ao longo do dia a presença do sol se tornará mais prevalente, aumentando a temperatura para cerca de 25ºC.
O veranico é um período de elevação térmica durante o outono ou inverno, caracterizado por temperaturas mais altas do que o habitual. Em centros urbanos, isso pode provocar uma série de respostas tanto ecológicas quanto na infraestrutura da cidade.
Embora possa representar um alívio temporário do frio, o fenômeno pode impactar a circulação urbana e as atividades cotidianas, exigindo que a população se adapte rapidamente às mudanças climáticas.
A pesquisa meteorológica e a emissão de alertas têm se mostrado eficazes para a preparação da população frente às condições adversas.
Durante os períodos de baixas temperaturas, como o que a cidade de São Paulo enfrenta atualmente, recomenda-se especiais cuidados com a saúde, incluindo a atenção aos sinais de hipotermia e o revestimento adequado para os moradores de rua, uma população especialmente vulnerável a essas mudanças climáticas.
Além disso, as autoridades ressaltam a importância de monitorar os índices de umidade do ar, que podem cair para níveis críticos, trazendo riscos respiratórios e agravando doenças alérgicas.
Durante esses momentos, é essencial manter-se informado através de fontes confiáveis, ajustando, quando necessário, as atividades ao ar livre.
Fonte:CGEsp"
83,Oruam contrata ex-desembargador para defesa,"O rapperOruam(foto), filho do traficante Marcinho VP, contratou o ex-desembargador do Tribunal de Justiça do RioSiro Darlanpara defender seus interesses em um recurso que busca a restituição de objetos apreendidos em sua casa durante uma operação policial no início do ano, dizO Globo. O pedido foi negado pelo ministro Rogério Schietti, do Superior Tribunal de Justiça (STJ).
Oruam está preso, acusado datentativa de homicídio de dois policiais civis. Ele foi detido após lançar pedras contra o delegado Moyses Santana e um agente de cartório que tentavam cumprir mandado de apreensão contra um adolescente que estava em sua residência.
O rapper, de 25 anos, enfrenta sete acusações, incluindo tráfico de drogas, associação para o tráfico, resistência qualificada, desacato, dano qualificado, ameaça e lesão corporal.
Pela dupla tentativa de homicídio dos policiais civis, a pena máxima poderia atingir 47 anos, elevando o total potencial de reclusão a 71 anos.
Oruam é filho de Márcio dos Santos Nepomuceno, o Marcinho VP, principal líder da facção Comando Vermelho (CV), que cumpre pena em penitenciária federal.
Segundo a perícia, Oruam e um amigo jogaram uma pedra de 4,8 kg de uma altura de 4,5 metros, situação que motivou a tipificação da dupla tentativa de homicídio.
Em março de 2023, o Conselho Nacional de Justiça (CNJ) determinou a aposentadoria compulsória do ex-desembargador Siro Darlan, com vencimentos proporcionais ao tempo de serviço.
A decisão foi unânime e ocorreu após análise de três suspeitas de irregularidade.
O caso mais relevante envolvia a concessão de prisão domiciliar ao vereador de Caxias e PM reformado Jonas Gonçalves da Silva, acusado de chefiar uma milícia. O filho de Darlan, Renato, havia atuado como advogado de Jonas pouco antes do pedido de habeas corpus, o que motivou o processo administrativo disciplinar."
84,Zema não descarta ser vice: “Tudo é possível”,"O governador de Minas Gerais,Romeu Zema(Novo), lançou neste sábado, 16,sua pré-candidatura à Presidência da Repúblicanas eleições de 2026. Em entrevista, Zema afirmou que“tudo é possível”na política —incluindo ocupar o posto de vicenuma chapa encabeçada por outro nome da oposição.
“Sim, sou candidato. Temos um grande desafio. Na política, tudo pode mudar até a data da eleição, mas já mostramos aqui em Minas que é possível reverter o desastre de uma gestão petista. Assumi um estado em calamidade financeira, com salários e fornecedores atrasados, e conseguimos pagar em dia, reequilibrar as contas e criar um ambiente de crescimento acima da média do Brasil. Essa experiência é o que me motiva a disputar a Presidência: provar que o que funcionou aqui pode funcionar no país”, disse Zema em entrevista ao canal Amado Mundo.
Sobre a possibilidade de ser vice de Ratinho Júnior, ele comentou:
“Tudo pode acontecer na política. Mas meu histórico é de montar e liderar equipes, tanto na iniciativa privada quanto no governo. Me sinto mais apto criando estratégias e coordenando times do que sendo apenas parte de um. No entanto, minha prioridade é contribuir para uma gestão eficiente no Brasil, e isso pode acontecer de diferentes formas.”
Durante o lançamento de sua pré-candidatura em São Paulo, Zema se dirigiu a um auditório lotado e lembrou momentos pessoais de sua trajetória.
Em seu discurso, que durou cerca de quinze minutos, Zema atacou diretamente o presidenteLula, o PT e o ministroAlexandre de Moraes, do Supremo Tribunal Federal.
O governador afirmou que o pleito de 2026 será um“acerto de contas”com esses grupos:
“Vamos chegar a Brasília para varrer o PT do mapa. Vamos chegar a Brasília para acabar com os abusos e as perseguições do Alexandre de Moraes. Vamos chegar a Brasília para libertar o Brasil”.
Em outro trecho, o governadordefendeu a saída do Brasil do BRICSe pediu que o país se liberte do lulismo nas urnas: “Sai do BRICS, Brasil”.
Ele também destacou sua experiência empresarial como diferencial para governar o país e citou Juscelino Kubitschek como inspiração, dizendo que seu objetivo é “ajudar o Brasil a ter um crescimento sustentável, não baseado em anabolizantes econômicos”.
Leia a íntegra do discurso de Romeu Zema como pré-candidato à Presidência"
85,BPC 17/08 libera R$ 1.518 em agosto seguindo calendário oficial,"Em 2025, o Benefício de Prestação Continuada (BPC) continua seuspagamentos. Voltado para idosos com 65 anos ou mais e pessoas com deficiência, o BPC oferece suporte financeiro assistencial sem vínculo ao sistema previdenciário. Através do BPC, os beneficiários recebem um salário mínimo mensal, atualmente fixado em R$ 1.518,00.
O pagamento da parcela de agosto está confirmado, seguindo o calendário oficial que inicia os depósitos no dia 25, conforme o penúltimo dígito do Número de Benefício (NB). Este escalonamento é essencial para garantir a organização nos pagamentos, evitando eventuais tumultos e permitindo que todos os beneficiários possam planejar seus saques adequadamente.
Para se qualificar ao BPC, é crucial atender a requisitos estipulados pela Lei Orgânica de Assistência Social (LOAS). Além dos critérios de idade e condição especial, a renda familiar per capita deve ser de até 1/4 do salário mínimo vigente. Outra obrigação é estar cadastrado e com informações atualizadas no Cadastro Único para Programas Sociais do Governo.
O BPC não é vitalício; é necessário continuar cumprindo todos os critérios regulamentados para manter o direito ao benefício. Isso garante que os recursos cheguem a quem realmente necessita, reforçando a eficácia da assistência social no Brasil.
Beneficiários podem acessar informações sobre o BPC de agosto pela plataforma digital Meu INSS, disponível tanto em site quanto em aplicativo. Após efetuar login com dados doportal GOV.BR, é possível visualizar o extrato de pagamento, data do depósito e situação cadastral dentro do sistema.
Para dúvidas detalhadas, o MDS disponibiliza o Disque Social 121, proporcionando esclarecimentos de segunda a sexta, entre 7h e 19h. Assim, os beneficiários têm acesso a suporte adicional para resolver quaisquer questões sobre seus pagamentos.
A distribuição do BPC em agosto começa no dia 25, atendendo inicialmente quem tem penúltimo dígito do NB igual a 1. Os beneficiários com numerações seguintes receberão nos dias subsequentes, até a conclusão do calendário em 5 de setembro. Esse método cuidadoso de escalonamento visa eficiência e segurança na entrega dos benefícios.
O calendário de pagamento do BPC é organizado para garantir que todos os beneficiários recebam pontualmente. O ciclo começa no final de agosto e segue até o início de setembro.
Este planejamento não só assegura a distribuição ordenada dos recursos, mas também reafirma o compromisso do governo em sustentar políticas de assistência social que priorizem pessoas em situação de vulnerabilidade no Brasil."
86,A regra mais ignorada que suspende milhares de CNHs por ano,"ACarteira Nacional de Habilitação (CNH)noBrasilé um documento de suma importância para os motoristas, sendo essencial conhecer as regras e o sistema de pontuação que a rege. Esse sistema é utilizado para monitorar e disciplinar as infrações de trânsito cometidas pelos condutores, garantindo assim a segurança nas vias. Ao entender essa dinâmica, os motoristas podem adotar comportamentos mais responsáveis, evitando possíveis penalidades.
O sistema de pontuação da CNH opera através da acumulação de pontos que cada tipo de infração gera. Essas infrações são categorizadas como leves, médias, graves e gravíssimas, cada uma delas contribuindo com uma quantidade específica de pontos no prontuário domotorista. Além dos pontos, cada infração gera também uma multa pecuniária que varia conforme a gravidade da infração. A soma desses pontos em um período de 12 meses pode resultar em penalidades mais severas, incluindo a suspensão do direito de dirigir.
Os pontos atribuídos às infrações na CNH são diretamente proporcionais à gravidade da infração cometida. Este é o detalhamento:
O acúmulo de pontos não é a única forma pela qual um motorista pode ter sua CNH suspensa. Além disso, alguns tipos de infração, por sua gravidade, podem levar à suspensão imediata da habilitação.
Quando um motorista tem a CNH suspensa, há um processo a ser seguido para que ele possa restaurar seu direito de dirigir. Este processo visa não apenas penalizar, mas também reeducar o condutor sobre práticas de condução seguras.
Para evitar a suspensão da CNH, os motoristas devem adotar práticas de direção segura e estar sempre cientes das normas de trânsito. Algumas medidas incluem:
Compreender as diretrizes que regem a CNH e o sistema de pontuação é essencial para qualquer condutor que deseja manter o direito de dirigir. Além de evitar penalidades, um conhecimento profundo dessas normas contribui para uma condução mais segura e responsável, protegendo a si mesmo e aos outros usuários das vias."
87,Acidente com caminhão na MS-162 mata motorista,"Um grave acidente envolvendo um caminhão caçamba ocorreu na MS-162, entre as cidades de Sidrolândia eMaracaju, Mato Grosso do Sul. As primeiras investigações sugerem que o veículo perdeu o controle, saiu da pista e terminou tombando. Infelizmente, o motorista não resistiu aos ferimentos e faleceu no local, permanecendo preso entre as ferragens.
O incidente teve a assistência imediata da Polícia Militar Rodoviária (PMR) e da Polícia Civil, que conduziram as ações no local do acidente. O estado da cabine do caminhão reflete a gravidade do impacto, tendo sido completamente destruída. Até o fechamento do primeiro dia de investigações, a identidade do motorista não havia sido confirmada.
A principal hipótese levantada pelas autoridades apontam para a possibilidade do motorista ter adormecido ao volante. Informações preliminares indicam que o caminhão havia sido carregado na cidade de Maracaju na noite anterior ao acidente, sugerindo uma jornada de trabalho prolongada. A Polícia Civil, responsável pelas investigações, está averiguando todos os detalhes para entender se a fadiga do motorista ou outros fatores possam ter contribuído para a tragédia.
As equipes de emergência, compostas pela PMR e a Polícia Civil, se uniram em um esforço conjunto para garantir que o local fosse isolado e que a investigação pudesse ocorrer sem transtornos. A força-tarefa incluiu também peritos técnicos que foram enviados para realizar uma análise aprofundada do acidente. Este tipo de atuação é crucial para determinar as causas exatas desses acidentes e prevenir que tragédias semelhantes ocorram no futuro.
Acidentescomo o ocorrido na MS-162 reforçam a necessidade de discussões contínuas sobre a segurança nas estradas e o cumprimento rigoroso das medidas preventivas. No Brasil, onde grandes distâncias são frequentemente percorridas por caminhoneiros, a questão do cansaço ao volante é um desafio persistente que exige conscientização tanto dos motoristas como das empresas de transporte."
88,COP30 veta açaí e tucupi em restaurantes do evento,"A Organização dos Estados Ibero-americanos (OEI), responsável pela contratação de restaurantes e quiosques naCOP30em Belém, proibiu a venda de alguns alimentos típicos da região, comoaçaí, tucupi e maniçoba, em sua forma in natura.
O veto abrange também sucos de frutas naturais, ostras cruas, carnes mal passadas, maionese caseira e leite cru.
O motivo apontado no edital é o risco de contaminação, incluindo a possibilidade de transmissão da doença de Chagas pelo consumo do açaí não pasteurizado. O inseto transmissor da doença pode estar presente na fruta, e a pasteurização é necessária para eliminar o risco.
A decisão da OEI foi tomada no contexto da licitação para selecionar operadores de 87 estabelecimentos, entre a Blue Zone, de acesso restrito, e a Green Zone, aberta ao público. Os interessados devem enviar propostas até 25 de agosto.
O veto inicial se estendia a qualquer alimento considerado de alto risco de contaminação, como doces caseiros com ovos ou cremes sem refrigeração, gelo artesanal, alimentos preparados com antecedência sem refrigeração e produtos artesanais sem registro sanitário.
A COP30 reunirá líderes mundiais, representantes da sociedade civil e especialistas ambientais. Além das discussões sobre clima, o evento deve destacar a cultura e a gastronomia local, importantes para a projeção internacional da Amazônia.
O ministro do Turismo,Celso Sabino, criticou a OEI pela proibição de açaí no cardápio dos restaurantes da COP30.
Natural de Belém, Sabino se reuniu com chefs locais e conversou com a OEI e o secretário-geral da COP, Valter Corrêa, para garantir a inclusão de pratos e ingredientes tradicionais da culinária paraense, como maniçoba, açaí e tucupi. O ministro anunciou que o edital será corrigido e republicado.
Em vídeo publicado nas redes sociais, Sabino afirmou que a organização“pecou, cometeu um grave erro impedindo a entrada dos principais produtos da gastronomia paraense”.
De acordo com ele, o novo edital será publicado na próxima semana.“Vai ter açaí, vai ter tacacá e vai ter maniçoba na COP 30, sim”."
89,Leia a íntegra do discurso de Romeu Zema como pré-candidato à Presidência,"O governador de Minas Gerais,Romeu Zema(Novo), lançou neste sábado, 16, em São Paulo, suapré-candidatura à Presidência da Repúblicanas eleições de 2026. O anúncio ocorreu durante o encontro nacional do partido Novo, em um auditório lotado na zona sul da capital paulista.
Em discurso, Zema defendeu que é preciso“varrer o PT do mapa”, criticou o ministro Alexandre de Moraes, do Supremo Tribunal Federal, e fez coro pela saída do Brasil do Brics.
Ele destacou ainda ações de sua gestão em Minas, como investimentos em educação, segurança pública e atração de empresas, e apresentou-se como alternativa liberal para o país.
Leia abaixo a íntegra do discurso de Zema:
“Todo mundo tem um sonho. E quando a gente é criança, vive sonhando acordado. Algumas sonham em voar, outras em super-heróis, mas o meu sonho era ir no circo. Eu morava lá em Araxá, no interior de Minas, e quando o circo passava lá, era uma festa enorme. E eu vivia no pé do meu pai para ele me levar no circo, mais nada.
Ele tinha um posto de gasolina, o tempo, o dinheiro era contado. Meu pai trabalhava direto e eu, junto com ele, acordava de madrugada pra atender o caminhoneiro, que batia lá em casa precisando de alguma peça. Eu dividia o quarto com meu irmão, a parede dava para uma bomba de diesel, numa casinha de quarenta metros, e tinha uns ratinhos lá que incomodavam.
Aí, eu e meu irmão fizemos uma aposta com meu pai. Se nós pegássemos rato, a gente ia no circo. Eu tinha sete anos e aquilo virou uma obsessão pra mim. Montamos as ratoeiras e, com aquele queijinho gostoso, no mesmo dia, nós pegamos três ratos. E aí eu fui lá mostrar pro meu pai na hora e falar, agora nós temos de ir três vezes no circo. Concorda? Né?
Então a minha infância foi muito apertada, mas divertida. Eu pegava jabuticaba no quintal da minha tia, botava lá no carrinho e vendia na rua. Comprava bala no bar do João Perna e ajudava o meu pai lá no posto de gasolina. Ali eu aprendi a ser feliz com muito pouco, e isso me acompanha até hoje. E eu acho que é coisa de família. Meu bisavô chegou da Itália sem nada, foi trabalhar lá em Ribeirão Preto, no café, e ele queria prosperar, e o Brasil atraía imigrantes como uma terra de oportunidades. E ele veio aqui atrás desse sonho.
E nós estamos falando aqui do final do século XIX. A escravidão tinha acabado naquele momento e dá pra imaginar as condições que a minha família teve de encarar. Mas, aos poucos, eles foram se virando. Meu bisavô Domênico aprendeu a dirigir, saiu da enxada e virou chofer. Um grande orgulho.
Tempos depois, ele comprou carro usado e passou a fazer a linha Araxá à Uberaba, e nunca mais teve patrão. E foi assim que tudo começou. De um carro, ele passou para dois, montou uma oficina, um posto de gasolina e foi levando.
E de lá para cá, vivemos altos e baixos. Tivemos de encarar crises, planos econômicos, troca de moedas, tudo que quem empreende no Brasil conhece de cor e de dor. E fizemos de tudo para sobreviver, menos duas coisas. Nós nunca tivemos padrinho no governo e nunca vivemos de privilégio. E nunca passamos por cima da vida de ninguém! E hoje as nossas empresas faturam mais de dois bilhões por ano, têm mais de cinco mil pessoas diretas trabalhando.
E num país onde tantos sobem na vida só pelo favorecimento ou dando tombo nos outros, eu tenho muito orgulho de dizer que eu aprendi esses princípios do liberalismo não foi em livro, não. Foi dentro de casa, trabalhando e com exemplo A minha família é a prova de que dá para vencer sem puxar saco, sem passar por cima de ninguém. É nesse Brasil que eu acredito e vocês também.”
Até os 53 anos, a minha vida foi empreender. E eu sempre tive até aversão à política. Mas aí veio a crise da Dilma, tive de reduzir o quadro da empresa em mais de dois mil e quinhentos funcionários. Foi aquele momento terrível para o Brasil e aquilo me fez ficar inconformado e indignado.
Em Minas, foi pior ainda com o governo Pimentel. E foi exatamente nesse momento que veio o convite do Partido Novo, que tá fazendo agora dez anos de luta por um Brasil livre.
Mas muitos aqui sabem, antes de aceitar o convite do Partido Novo, eu fiz questão de ir atrás de uma psicóloga pra me dar atestado de sanidade mental, porque eu duvidava que eu podia estar tendo alguma alucinação. Mas lá em 2018, eu fiquei satisfeito, porque mais de setenta por cento dos mineiros que votaram comigo tiveram a mesma alucinação. E nós estamos mudando esse estado.
Pegamos um estado arruinado, salários atrasados, duzentos e quarenta mil servidores com nome no SPC Serasa, dívida de trinta bi, com prefeituras, bancos e fornecedores vencidas, outros cem bi com a União, as escolas desmoronando, os hospitais sem medicamento, sem combustível pra polícia rodar. Mas nada, nada simboliza melhor o desastre que foi o governo do PT, aquele partido que diz cuidar do social, do que a merenda que eles serviam nas escolas. Lá em Minas era uma água com um pouquinho de arroz. E eu que estudei em escola pública, sei o quanto a merenda escolar é importante. Mas hoje, no governo do Novo, nós investimos na merenda escolar 23 vezes mais do que o PT. Servimos uma das melhores refeições do Brasil e investimos só na educação o dobro que o PT investia.
Estamos fazendo hoje grande trabalho na segurança pública, tanto é que Minas é dos estados mais seguros do Brasil, mesmo sendo vizinho de estados onde as facções criminosas dominam. Em Minas, eu falo com orgulho, não tem um beco, não tem uma via pública onde a facção criminosa controle aonde a nossa polícia não entra. O nosso estado é cem por cento soberano.
E quando eu assumi, Minas Gerais era uma festa pro novo cangaço. Todos os anos, mais de cem cidades caíam na mão desses terroristas, que explodem bancos, agências bancárias, e o pior, fazem escudos humanos na hora de fugir. Mas nós, em 2021, acertamos as contas com eles lá em Varginha e nunca mais eles entraram em Minas Gerais.
Nós mostramos que quando tem governo de verdade, o bem sempre vai vencer o mal.”
E para dar um futuro longe do crime para a meninada e para a moçada, nós criamos o maior programa de formação profissional do Brasil, o Trilhas de Futuro.
E para fazer isso, não gastamos com construção de prédio novo, nem com a contratação de mais funcionários. O que nós fizemos, o que nós fizemos foi simples: nós colocamos o dinheiro na mão do jovem e ele escolhe o quê e onde quer estudar. O governo não impõe, ele só apoia. E é isso que nós queremos.
Já atraímos mais de 500 bilhões de reais em investimentos privados e criamos mais de milhão de empregos. E hoje, Minas Gerais responde por um terço do saldo da balança comercial do Brasil. E a maior parte disso não vem mais da mineração, e sim de uma fonte de riqueza renovável que é o agro.
Tudo isso só tem sido possível porque nós recuperamos a credibilidade do Estado. Conseguimos reduzir mais de 50 mil cargos, eliminamos as mordomias e arrumamos as contas e deixamos o governo muito mais leve para poder fortalecer o mineiro.
Nós estamos vacinados contra a receita fracassada da esquerda. O caminho para prosperidade nós já conhecemos, é apoiar a livre iniciativa e ter Estado que não atrapalha. E se foi possível fazer em Minas, é possível fazer no Brasil.
Minas é muito mais do que um Estado. Em Minas, todos os Brasis se encontram: o Brasil que planta, o Brasil que fabrica, o Brasil que inova e o Brasil que tem fé. Por isso, quando olhamos para Minas, a gente vê o que conseguiu e a gente percebe que o Brasil tem jeito, sim, porque o mesmo espírito que mudou Minas também está presente em todos os cantos do Brasil.
A indústria brasileira, nós sabemos, tem nomes como a Embraer, a Marco Polo, a WEG, Boticário, Cimed, empresas que inovam, competem no mercado global e mostram que o Brasil é capaz quando o governo deixa de atrapalhar. Elas são provas vivas de que existe um Brasil produtivo, moderno, competitivo, à espera de um governo sério.
E no agro, o futuro já é realidade. Empresas como a SLC, a Raizen, Cooxupé, Coamo mostram que nós somos cada vez mais competitivos. E agora não se trata mais de plantar e colher. É algoritmo, é geolocalização, é genética aplicada. Só falta o governo ter esse nível de profissionalismo. Concordam?
O mesmo vale também pro setor financeiro. O Brasil já virou referência em tecnologia bancária com NuBank, PagSeguro, C6, que criam soluções mais acessíveis do que qualquer banco público foi capaz. O que falta é o governo parar de atrapalhar e fazer regulamentação confusa.
E nem mesmo na área social o Brasil depende mais do Estado pra funcionar. O que tem de mais transformador hoje são empreendedores sociais que atuam onde o poder público falhou. É o caso do G10 das Favelas e da Gerando Falcões. O que eles precisam não é de tutela, é de liberdade e respeito. Esse é o Brasil real, o Brasil que não espera, o Brasil que não aceita favor nem esquema. É o Brasil que nós queremos, o Brasil que trabalha, inventa, arrisca, o Brasil bravo que vence e dá orgulho.
E é com esse Brasil bravo, é com ele que nós vamos chegar na Brasília. Vamos chegar à Brasília para varrer o PT do mapa. Vamos chegar à Brasília para acabar com os abusos e perseguições do Alexandre de Moraes. Nós vamos chegar à Brasília para libertar o Brasil.
Essas próximas eleições vão decidir o nosso futuro e nós vamos ter de acertar as contas com os três maiores inimigos desse país: o lulismo, os parasitas do Estado e as facções criminosas.
Hoje, nesse momento, 23 milhões de brasileiros vivem sob a tirania das facções. São pessoas que pagam mais caro pela água, pela internet, pela energia e pelo gás. E as facções ameaçam transformar o Brasil num narcoestado.
Em qualquer nação séria, decente, ocupação armada de território, como ocorre aqui, é considerada terrorismo. E o que o Brasil precisa fazer é mobilizar todas as forças de segurança contra essas organizações que matam pessoas de bem e que custam tão caro ao país. E temos de agir já com relação a isso.
Todo ano, o Brasil, infelizmente, gasta bilhões pra sustentar uma casta de privilegiados dentro do Estado. Só o Judiciário, mais de dez bilhões em salários acima do teto. Aposentadorias especiais, pensões idem, e isso segue em vigor no setor público. Quando se soma tudo isso, super salários, pensões, mordomias, essa conta ultrapassa cem bilhões de reais.
Reformar o Estado e liquidar esses privilégios é decisivo para o Brasil avançar.
O lulismo, nós sabemos, está afundando o Brasil e chegou a hora de virar essa página.
Ninguém sofreu tanto a crise de 2015 quanto os mineiros, atingidos pela recessão da Dilma e pela tragédia do Pimentel.
Quando eu assumi Minas, o Estado estava à beira do abismo e superamos aquele caos, administrando com firmeza. E o Brasil caminha hoje na direção de outra crise econômica, porque está crescendo à base de anabolizante.
A visão petista de que gasto é vida é uma idiotice sem tamanho, assim como a aproximação do Brasil de regimes autoritários e de nações que se opõem aos nossos valores ocidentais. Sai do BRICS, Brasil!
Vamos libertar o Brasil do lulismo e vamos fazer isso nas urnas!
A minha família veio para o Brasil em busca de liberdade e de prosperidade. Hoje, são os brasileiros que vão embora por medo da violência e por falta de oportunidade. Queremos todos eles de volta aqui para realizar os seus sonhos no próprio país deles, porque aqui o Brasil vai ser de novo essa terra de esperança para quem chega, para quem fica e para quem um dia pensou em partir.
O Brasil primeiro! Muito obrigado!”"
90,Homem sofre mal súbito e causa acidente na MG-431,"Na manhã de um sábado na MG-431, emItaúna, um acidente grave chamou a atenção das autoridades e da comunidade local. Um homem de 26 anos, que dirigia uma caminhonete, sofreu um mal súbito enquanto trafegava pela alça de acesso da rodovia, exatamente quando se dirigia para a pista principal. Esta inesperada perda de controle resultou em uma colisão com um motociclista de 58 anos, que seguia pela via principal. A gravidade da colisão foi evidente, dado que o motociclista foi arremessado ao chão, sofrendo múltiplas fraturas e lesões significativas.
O atendimento rápido do Corpo de Bombeiros foi crucial. Eles prontamente estabilizaram o motociclista, que estava em estado grave, e o acompanharam até o Hospital Manoel Gonçalves, onde recebeu os cuidados necessários. A pronta resposta é um testemunho do preparo das equipes de emergência em situações de crise, especialmente em rodovias onde acidentes podem ter consequências severas.
O motorista da caminhonete, apesar de também ter sido impactado pelo acidente, recebeu atenção médica devido ao seu estado de saúde. Ele foi encontrado letárgico e sonolento, com intensas dores no tórax, indicando que o mal súbito não apenas causou a colisão, mas também afetou gravemente o seu bem-estar. Este incidente ressalta a importância de estar atento aos sinais do corpo, principalmente ao se operar um veículo em movimento.
As causas de um mal súbito podem ser variadas, incluindo condições médicas subjacentes não diagnosticadas ou até mesmo fatores externos como estresse excessivo. Em situações como essa, a segurança rodoviária não depende apenas da habilidade de conduzir, mas também da aptidão física e mental de quem está ao volante. Este acidente põe em evidência a necessidade de revisões médicas regulares para motoristas, especialmente aqueles que percorrem longas distâncias ou em condições físicas desafiadoras.
A Polícia Militar Rodoviária (PMRv) desempenhou um papel essencial na gestão de tráfego e na investigação do acidente. Sua presença não apenas ajuda na coordenação do fluxo veicular após tais eventos, mas também colabora na análise das causas e fatores envolvidos no sinistro. Determinar o que levou o motorista ao mal súbito e como o impacto poderia ter sido mitigado são passos chave para prevenir futuros acidentes semelhantes.
Embora infraestruturas rodoviárias seguras e veículos bem mantidos sejam fundamentais, a saúde e a prontidão do motorista são igualmente cruciais para a segurança nas estradas. A comunidade e as autoridades devem juntas trabalhar para minimizar os riscos e garantir que incidentes como este não se tornem recorrentes."
